State,Cd,Var,Value
49,02,DP02_0014PE,25.9
49,02,DP02_0008PE,9.3
49,02,DP02_0073PE,3.3
49,02,DP02_0088PE,89.6
49,02,DP02_0094PE,34.9
49,02,DP02_0080PE,17.4
49,02,DP02_0065PE,12.0
49,02,DP02_0059PE,3.7
49,02,DP02_0050PE,59.6
49,02,DP02_0019PE,19.2
49,02,DP02_0025PE,33.8
49,02,DP02_0114PE,11.3
49,02,DP02_0047PE,3.3
49,02,DP02_0136PE,0.1
49,02,DP02_0125PE,0.2
49,02,DP04_0040PE,9.9
49,02,DP04_0114PE,8.1
49,02,DP04_0055PE,5.1
49,02,DP04_0047PE,33.6
49,02,DP04_0077PE,96.4
49,02,DP04_0011PE,3.2
49,02,DP04_0103PE,15.1
49,02,DP04_0026PE,12.6
49,02,DP04_0085PE,29.2
49,02,DP04_0096PE,38.3
49,02,DP04_0032PE,16.4
49,02,DP04_0033PE,14.4
49,02,DP04_0115PE,19.0
49,02,DP04_0054PE,12.1
49,02,DP04_0141PE,8.8
49,02,DP04_0081PE,4.3
49,02,DP04_0061PE,26.0
49,02,DP04_0019PE,20.3
49,02,DP04_0069PE,0.1
49,02,DP04_0104PE,39.2
49,02,DP04_0010PE,4.3
49,02,DP04_0105PE,30.8
49,02,DP04_0086PE,20.6
49,02,DP04_0082PE,4.5
49,02,DP04_0003PE,13.2
49,02,DP04_0097PE,23.5
49,02,DP04_0137PE,13.9
49,02,DP04_0025PE,4.3
49,02,DP04_0064PE,2.6
49,02,DP04_0139PE,13.8
49,02,DP04_0053PE,28.8
49,02,DP04_0007PE,68.2
49,02,DP04_0042PE,31.2
49,02,DP04_0018PE,3.8
49,02,DP04_0075PE,2.3
49,02,DP04_0098PE,9.4
49,02,DP04_0028PE,2.0
49,02,DP04_0017PE,1.4
49,02,DP04_0083PE,13.3
49,02,DP04_0123PE,2.0
49,02,DP04_0039PE,2.2
49,02,DP04_0138PE,14.8
49,02,DP04_0130PE,9.0
49,02,DP04_0030PE,8.1
49,02,DP04_0074PE,0.6
49,02,DP04_0131PE,1.5
49,02,DP04_0052PE,34.5
49,02,DP04_0041PE,21.8
49,02,DP04_0063PE,76.4
49,02,DP04_0099PE,3.7
49,02,DP04_0124PE,6.0
49,02,DP04_0084PE,19.9
49,02,DP04_0020PE,16.7
49,02,DP04_0031PE,14.8
49,02,DP04_0118PE,56.4
49,02,DP04_0119PE,18.7
49,02,DP04_0044PE,14.7
49,02,DP04_0121PE,5.0
49,02,DP04_0107PE,3.3
49,02,DP04_0073PE,0.3
49,02,DP04_0132PE,0.5
49,02,DP04_0015PE,0.1
49,02,DP04_0009PE,3.4
49,02,DP04_0095PE,18.9
49,02,DP04_0022PE,14.4
49,02,DP04_0059PE,28.5
49,02,DP04_0051PE,13.5
49,02,DP04_0066PE,0.3
49,02,DP04_0043PE,20.3
49,02,DP04_0111PE,43.4
49,02,DP04_0106PE,8.8
49,02,DP04_0122PE,3.5
49,02,DP04_0133PE,0.5
49,02,DP04_0008PE,4.8
49,02,DP04_0021PE,12.3
49,02,DP04_0029PE,3.3
49,02,DP04_0094PE,1.8
49,02,DP04_0014PE,4.0
49,02,DP04_0100PE,4.5
49,02,DP04_0058PE,5.5
49,02,DP04_0036PE,19.2
49,02,DP04_0065PE,17.9
49,02,DP04_0060PE,39.9
49,02,DP04_0068PE,1.9
49,02,DP04_0128PE,50.1
49,02,DP04_0013PE,8.3
49,02,DP04_0112PE,17.9
49,02,DP04_0002PE,86.8
49,02,DP04_0071PE,0.2
49,02,DP04_0079PE,0.8
49,02,DP04_0024PE,7.4
49,02,DP04_0070PE,0.5
49,02,DP04_0087PE,7.1
49,02,DP04_0092PE,31.6
49,02,DP04_0046PE,66.4
49,02,DP04_0127PE,10.5
49,02,DP04_0035PE,10.0
49,02,DP04_0108PE,2.8
49,02,DP04_0012PE,3.7
49,02,DP04_0129PE,27.9
49,02,DP04_0120PE,8.3
49,02,DP04_0113PE,11.7
49,02,DP04_0091PE,68.4
49,02,DP04_0078PE,2.8
49,02,DP04_0088PE,1.2
49,02,DP04_0023PE,6.9
49,02,DP04_0056PE,6.0
49,02,DP04_0140PE,11.4
49,02,DP04_0034PE,11.9
49,02,DP04_0067PE,0.2
49,02,DP03_0012PE,58.0
49,02,DP03_0031PE,12.7
49,02,DP03_0122PE,5.4
49,02,DP03_0009PE,4.9
49,02,DP03_0116PE,61.2
49,02,DP03_0052PE,5.5
49,02,DP03_0024PE,5.3
49,02,DP03_0101PE,10.7
49,02,DP03_0080PE,13.2
49,02,DP03_0066PE,28.3
49,02,DP03_0096PE,87.0
49,02,DP03_0011PE,58.1
49,02,DP03_0123PE,7.4
49,02,DP03_0068PE,17.3
49,02,DP03_0074PE,8.5
49,02,DP03_0047PE,79.3
49,02,DP03_0124PE,6.6
49,02,DP03_0081PE,22.8
49,02,DP03_0130PE,15.2
49,02,DP03_0117PE,26.5
49,02,DP03_0097PE,72.0
49,02,DP03_0135PE,7.4
49,02,DP03_0027PE,36.3
49,02,DP03_0049PE,4.9
49,02,DP03_0054PE,8.6
49,02,DP03_0038PE,5.5
49,02,DP03_0007PE,34.5
49,02,DP03_0125PE,28.7
49,02,DP03_0037PE,12.3
49,02,DP03_0048PE,15.7
49,02,DP03_0059PE,14.2
49,02,DP03_0136PE,9.9
49,02,DP03_0015PE,52.2
49,02,DP03_0064PE,80.4
49,02,DP03_0013PE,55.3
49,02,DP03_0098PE,25.3
49,02,DP03_0028PE,16.9
49,02,DP03_0039PE,2.1
49,02,DP03_0053PE,4.1
49,02,DP03_0030PE,9.2
49,02,DP03_0115PE,81.3
49,02,DP03_0076PE,3.3
49,02,DP03_0126PE,39.3
49,02,DP03_0137PE,29.4
49,02,DP03_0099PE,13.0
49,02,DP03_0128PE,13.2
49,02,DP03_0035PE,9.4
49,02,DP03_0029PE,25.0
49,02,DP03_0113PE,41.8
49,02,DP03_0020PE,12.0
49,02,DP03_0133PE,12.2
49,02,DP03_0057PE,20.8
49,02,DP03_0017PE,64.5
49,02,DP03_0042PE,22.3
49,02,DP03_0112PE,19.5
49,02,DP03_0041PE,11.0
49,02,DP03_0077PE,2.2
49,02,DP03_0006PE,0.1
49,02,DP03_0105PE,84.8
49,02,DP03_0084PE,5.6
49,02,DP03_0040PE,6.3
49,02,DP03_0021PE,2.9
49,02,DP03_0036PE,2.7
49,02,DP03_0127PE,43.7
49,02,DP03_0134PE,13.3
49,02,DP03_0043PE,10.7
49,02,DP03_0058PE,14.0
49,02,DP03_0111PE,41.8
49,02,DP03_0085PE,5.7
49,02,DP03_0106PE,81.4
49,02,DP03_0005PE,3.2
49,02,DP03_0070PE,3.9
49,02,DP03_0078PE,5.6
49,02,DP03_0120PE,13.2
49,02,DP03_0033PE,2.0
49,02,DP03_0131PE,16.0
49,02,DP03_0022PE,3.2
49,02,DP03_0118PE,18.7
49,02,DP03_0061PE,4.6
49,02,DP03_0082PE,16.4
49,02,DP03_0044PE,4.6
49,02,DP03_0110PE,58.2
49,02,DP03_0004PE,62.2
49,02,DP03_0079PE,8.2
49,02,DP03_0107PE,5.4
49,02,DP03_0055PE,9.7
49,02,DP03_0050PE,0.2
49,02,DP03_0019PE,74.3
49,02,DP03_0121PE,10.7
49,02,DP03_0023PE,2.3
49,02,DP03_0002PE,65.5
49,02,DP03_0129PE,15.6
49,02,DP03_0034PE,6.6
49,02,DP03_0132PE,14.9
49,02,DP03_0060PE,4.6
49,02,DP03_0072PE,1.9
49,02,DP03_0119PE,8.9
49,02,DP03_0045PE,4.6
49,02,DP03_0083PE,17.0
49,02,DP03_0056PE,13.9
49,02,DP03_0108PE,15.2
49,02,DP03_0003PE,65.4
49,02,DP05_0036PE,97.2
49,02,DP05_0019PE,28.0
49,02,DP05_0080PE,2.4
49,02,DP05_0009PE,7.7
49,02,DP05_0047PE,0.3
49,02,DP05_0073PE,0.3
49,02,DP05_0066PE,1.8
49,02,DP05_0058PE,2.8
49,02,DP05_0035PE,2.8
49,02,DP05_0008PE,7.3
49,02,DP05_0024PE,12.6
49,02,DP05_0046PE,0.6
49,02,DP05_0072PE,11.5
49,02,DP05_0057PE,7.9
49,02,DP05_0067PE,3.5
49,02,DP05_0017PE,1.5
49,02,DP05_0052PE,1.2
49,02,DP05_0023PE,15.4
49,02,DP05_0079PE,0.9
49,02,DP05_0045PE,0.2
49,02,DP05_0003PE,49.4
49,02,DP05_0071PE,15.4
49,02,DP05_0060PE,0.5
49,02,DP05_0039PE,1.1
49,02,DP05_0038PE,1.1
49,02,DP05_0068PE,1.7
49,02,DP05_0030PE,46.9
49,02,DP05_0051PE,0.6
49,02,DP05_0022PE,67.8
49,02,DP05_0081PE,1.2
49,02,DP05_0044PE,2.5
49,02,DP05_0002PE,50.6
49,02,DP05_0050PE,0.3
49,02,DP05_0059PE,0.3
49,02,DP05_0069PE,8.5
49,02,DP05_0037PE,83.4
49,02,DP05_0043PE,0.0
49,02,DP05_0061PE,0.8
49,02,DP05_0021PE,72.0
49,02,DP05_0015PE,7.3
49,02,DP05_0054PE,0.0
49,02,DP05_0077PE,76.8
49,02,DP05_0005PE,7.7
49,02,DP05_0027PE,49.8
49,02,DP05_0042PE,0.5
49,02,DP05_0062PE,0.0
49,02,DP05_0031PE,53.1
49,02,DP05_0053PE,0.1
49,02,DP05_0020PE,75.2
49,02,DP05_0016PE,3.8
49,02,DP05_0078PE,1.1
49,02,DP05_0010PE,15.5
49,02,DP05_0049PE,0.2
49,02,DP05_0041PE,0.0
49,02,DP05_0056PE,0.7
49,02,DP05_0034PE,97.2
49,02,DP05_0074PE,0.1
49,02,DP05_0013PE,5.2
49,02,DP05_0075PE,3.4
49,02,DP05_0007PE,7.7
49,02,DP05_0011PE,13.0
49,02,DP05_0064PE,85.9
49,02,DP05_0048PE,0.2
49,02,DP05_0040PE,0.0
49,02,DP05_0055PE,0.4
49,02,DP05_0014PE,4.9
49,02,DP05_0076PE,84.6
49,02,DP05_0012PE,10.3
49,02,DP05_0006PE,8.1
49,02,DP05_0065PE,1.6
49,02,DP02_0112PE,16.2
51,02,DP02_0147PE,0.3
51,02,DP02_0132PE,0.6
51,02,DP02_0119PE,1.6
51,02,DP02_0111PE,88.5
51,02,DP02_0149PE,0.9
51,02,DP02_0126PE,0.2
51,02,DP02_0079PE,81.1
51,02,DP02_0131PE,12.3
51,02,DP02_0037PE,29.1
51,02,DP02_0021PE,6.3
51,02,DP02_0104PE,17.5
51,02,DP02_0003PE,29.8
51,02,DP02_0018PE,38.8
51,02,DP02_0081PE,8.0
51,02,DP02_0069PE,17.6
51,02,DP02_0146PE,0.1
51,02,DP02_0067PE,34.0
51,02,DP02_0023PE,2.1
51,02,DP02_0060PE,5.2
51,02,DP02_0148PE,0.7
51,02,DP02_0056PE,18.3
51,02,DP02_0127PE,1.0
51,02,DP02_0057PE,33.0
51,02,DP02_0044PE,39.3
51,02,DP02_0071PE,11.2
51,02,DP02_0130PE,0.5
51,02,DP02_0022PE,6.1
51,02,DP02_0105PE,48.4
51,02,DP02_0002PE,67.9
51,02,DP02_0082PE,9.9
51,02,DP02_0092PE,8.4
51,02,DP02_0089PE,41.7
51,02,DP02_0106PE,5.7
51,02,DP02_0145PE,0.9
51,02,DP02_0055PE,38.2
51,02,DP02_0134PE,10.5
51,02,DP02_0117PE,0.5
51,02,DP02_0005PE,20.0
51,02,DP02_0077PE,31.7
51,02,DP02_0128PE,9.6
51,02,DP02_0083PE,4.7
51,02,DP02_0099PE,90.7
51,02,DP02_0139PE,0.3
51,02,DP02_0091PE,2.5
51,02,DP02_0061PE,23.3
51,02,DP02_0144PE,3.0
51,02,DP02_0107PE,0.4
51,02,DP02_0084PE,5.2
51,02,DP02_0129PE,2.3
51,02,DP02_0118PE,3.9
51,02,DP02_0054PE,4.4
51,02,DP02_0133PE,0.4
51,02,DP02_0004PE,50.2
51,02,DP02_0098PE,9.3
51,02,DP02_0090PE,47.4
51,02,DP02_0020PE,29.3
51,02,DP02_0031PE,27.7
51,02,DP02_0062PE,25.0
51,02,DP02_0143PE,0.2
51,02,DP02_0029PE,8.7
51,02,DP02_0011PE,25.5
51,02,DP02_0064PE,21.2
51,02,DP02_0053PE,6.0
51,02,DP02_0032PE,48.4
51,02,DP02_0085PE,1.0
51,02,DP02_0120PE,0.5
51,02,DP02_0108PE,26.1
51,02,DP02_0026PE,50.0
51,02,DP02_0115PE,1.5
51,02,DP02_0137PE,0.8
51,02,DP02_0048PE,16.4
51,02,DP02_0142PE,2.3
51,02,DP02_0121PE,0.1
51,02,DP02_0007PE,2.4
51,02,DP02_0010PE,32.1
51,02,DP02_0063PE,9.9
51,02,DP02_0012PE,9.6
51,02,DP02_0075PE,9.1
51,02,DP02_0028PE,2.4
51,02,DP02_0033PE,3.1
51,02,DP02_0027PE,2.3
51,02,DP02_0109PE,2.0
51,02,DP02_0101PE,17.2
51,02,DP02_0116PE,2.4
51,02,DP02_0123PE,12.4
51,02,DP02_0138PE,2.4
51,02,DP02_0141PE,1.4
51,02,DP02_0034PE,8.1
51,02,DP02_0006PE,4.6
51,02,DP02_0013PE,33.4
51,02,DP02_0102PE,82.8
51,02,DP02_0009PE,7.4
51,02,DP02_0087PE,91.6
51,02,DP02_0066PE,92.3
51,02,DP02_0051PE,64.7
51,02,DP02_0045PE,9.1
51,02,DP02_0113PE,3.8
51,02,DP02_0046PE,8.8
51,02,DP02_0140PE,0.6
51,02,DP02_0124PE,0.4
51,02,DP02_0135PE,5.2
51,02,DP02_0095PE,41.5
51,02,DP02_0035PE,12.7
51,02,DP02_0014PE,26.2
51,02,DP02_0008PE,13.2
51,02,DP02_0073PE,4.0
51,02,DP02_0088PE,89.1
51,02,DP02_0094PE,58.5
51,02,DP02_0080PE,17.9
51,02,DP02_0065PE,12.9
51,02,DP02_0059PE,2.5
51,02,DP02_0050PE,63.4
51,02,DP02_0019PE,19.5
51,02,DP02_0025PE,36.7
51,02,DP02_0114PE,4.7
51,02,DP02_0047PE,5.0
51,02,DP02_0136PE,0.2
51,02,DP02_0125PE,0.3
51,02,DP04_0040PE,6.8
51,02,DP04_0114PE,8.8
51,02,DP04_0055PE,7.6
51,02,DP04_0047PE,37.3
51,02,DP04_0077PE,98.5
51,02,DP04_0011PE,7.3
51,02,DP04_0103PE,7.5
51,02,DP04_0026PE,3.9
51,02,DP04_0085PE,31.4
51,02,DP04_0096PE,25.9
51,02,DP04_0032PE,18.1
51,02,DP04_0033PE,17.5
51,02,DP04_0115PE,24.5
51,02,DP04_0054PE,14.1
51,02,DP04_0141PE,10.5
51,02,DP04_0081PE,4.1
51,02,DP04_0061PE,23.0
51,02,DP04_0019PE,12.0
51,02,DP04_0069PE,0.0
51,02,DP04_0104PE,17.3
51,02,DP04_0010PE,4.4
51,02,DP04_0105PE,34.9
51,02,DP04_0086PE,26.5
51,02,DP04_0082PE,2.6
51,02,DP04_0003PE,11.3
51,02,DP04_0097PE,28.5
51,02,DP04_0137PE,8.7
51,02,DP04_0025PE,3.6
51,02,DP04_0064PE,2.4
51,02,DP04_0139PE,15.1
51,02,DP04_0053PE,26.7
51,02,DP04_0007PE,58.2
51,02,DP04_0042PE,40.1
51,02,DP04_0018PE,2.3
51,02,DP04_0075PE,1.4
51,02,DP04_0098PE,16.8
51,02,DP04_0028PE,1.3
51,02,DP04_0017PE,0.6
51,02,DP04_0083PE,8.3
51,02,DP04_0123PE,2.7
51,02,DP04_0039PE,1.4
51,02,DP04_0138PE,11.8
51,02,DP04_0130PE,19.3
51,02,DP04_0030PE,6.2
51,02,DP04_0074PE,0.5
51,02,DP04_0131PE,5.8
51,02,DP04_0052PE,33.0
51,02,DP04_0041PE,24.2
51,02,DP04_0063PE,35.5
51,02,DP04_0099PE,9.4
51,02,DP04_0124PE,9.3
51,02,DP04_0084PE,15.8
51,02,DP04_0020PE,14.1
51,02,DP04_0031PE,14.8
51,02,DP04_0118PE,46.5
51,02,DP04_0119PE,19.8
51,02,DP04_0044PE,5.3
51,02,DP04_0121PE,6.5
51,02,DP04_0107PE,10.3
51,02,DP04_0073PE,0.2
51,02,DP04_0132PE,1.5
51,02,DP04_0015PE,0.0
51,02,DP04_0009PE,1.9
51,02,DP04_0095PE,9.5
51,02,DP04_0022PE,18.6
51,02,DP04_0059PE,30.8
51,02,DP04_0051PE,12.0
51,02,DP04_0066PE,3.8
51,02,DP04_0043PE,22.2
51,02,DP04_0111PE,37.7
51,02,DP04_0106PE,21.2
51,02,DP04_0122PE,4.1
51,02,DP04_0133PE,1.3
51,02,DP04_0008PE,15.8
51,02,DP04_0021PE,23.8
51,02,DP04_0029PE,1.3
51,02,DP04_0094PE,1.0
51,02,DP04_0014PE,2.6
51,02,DP04_0100PE,9.0
51,02,DP04_0058PE,5.0
51,02,DP04_0036PE,14.4
51,02,DP04_0065PE,57.2
51,02,DP04_0060PE,41.1
51,02,DP04_0068PE,0.6
51,02,DP04_0128PE,25.2
51,02,DP04_0013PE,5.0
51,02,DP04_0112PE,16.5
51,02,DP04_0002PE,88.7
51,02,DP04_0071PE,0.3
51,02,DP04_0079PE,0.4
51,02,DP04_0024PE,9.2
51,02,DP04_0070PE,0.2
51,02,DP04_0087PE,9.6
51,02,DP04_0092PE,27.5
51,02,DP04_0046PE,62.7
51,02,DP04_0127PE,3.7
51,02,DP04_0035PE,12.6
51,02,DP04_0108PE,8.7
51,02,DP04_0012PE,4.8
51,02,DP04_0129PE,43.3
51,02,DP04_0120PE,11.1
51,02,DP04_0113PE,12.5
51,02,DP04_0091PE,72.5
51,02,DP04_0078PE,1.0
51,02,DP04_0088PE,1.6
51,02,DP04_0023PE,11.9
51,02,DP04_0056PE,6.5
51,02,DP04_0140PE,12.9
51,02,DP04_0034PE,13.9
51,02,DP04_0067PE,0.0
51,02,DP03_0012PE,59.2
51,02,DP03_0031PE,8.8
51,02,DP03_0122PE,2.9
51,02,DP03_0009PE,5.7
51,02,DP03_0116PE,69.2
51,02,DP03_0052PE,4.5
51,02,DP03_0024PE,3.9
51,02,DP03_0101PE,4.7
51,02,DP03_0080PE,11.7
51,02,DP03_0066PE,27.6
51,02,DP03_0096PE,90.4
51,02,DP03_0011PE,61.9
51,02,DP03_0123PE,4.2
51,02,DP03_0068PE,25.2
51,02,DP03_0074PE,7.7
51,02,DP03_0047PE,73.3
51,02,DP03_0124PE,3.6
51,02,DP03_0081PE,18.9
51,02,DP03_0130PE,13.4
51,02,DP03_0117PE,24.2
51,02,DP03_0097PE,78.2
51,02,DP03_0135PE,6.1
51,02,DP03_0027PE,39.7
51,02,DP03_0049PE,4.5
51,02,DP03_0054PE,7.2
51,02,DP03_0038PE,3.8
51,02,DP03_0007PE,31.1
51,02,DP03_0125PE,20.8
51,02,DP03_0037PE,11.7
51,02,DP03_0048PE,22.1
51,02,DP03_0059PE,17.0
51,02,DP03_0136PE,7.4
51,02,DP03_0015PE,61.7
51,02,DP03_0064PE,81.6
51,02,DP03_0013PE,56.0
51,02,DP03_0098PE,25.9
51,02,DP03_0028PE,17.3
51,02,DP03_0039PE,1.8
51,02,DP03_0053PE,3.1
51,02,DP03_0030PE,9.8
51,02,DP03_0115PE,85.5
51,02,DP03_0076PE,2.9
51,02,DP03_0126PE,27.0
51,02,DP03_0137PE,19.7
51,02,DP03_0099PE,9.6
51,02,DP03_0128PE,9.7
51,02,DP03_0035PE,7.1
51,02,DP03_0029PE,24.5
51,02,DP03_0113PE,34.8
51,02,DP03_0020PE,8.1
51,02,DP03_0133PE,8.5
51,02,DP03_0057PE,19.7
51,02,DP03_0017PE,71.5
51,02,DP03_0042PE,22.1
51,02,DP03_0112PE,17.9
51,02,DP03_0041PE,11.7
51,02,DP03_0077PE,1.9
51,02,DP03_0006PE,8.1
51,02,DP03_0105PE,87.7
51,02,DP03_0084PE,8.7
51,02,DP03_0040PE,6.9
51,02,DP03_0021PE,1.0
51,02,DP03_0036PE,2.2
51,02,DP03_0127PE,31.1
51,02,DP03_0134PE,9.1
51,02,DP03_0043PE,10.9
51,02,DP03_0058PE,14.4
51,02,DP03_0111PE,50.4
51,02,DP03_0085PE,7.4
51,02,DP03_0106PE,85.0
51,02,DP03_0005PE,3.5
51,02,DP03_0070PE,3.5
51,02,DP03_0078PE,5.1
51,02,DP03_0120PE,11.2
51,02,DP03_0033PE,0.6
51,02,DP03_0131PE,15.2
51,02,DP03_0022PE,4.4
51,02,DP03_0118PE,14.5
51,02,DP03_0061PE,5.7
51,02,DP03_0082PE,16.1
51,02,DP03_0044PE,4.5
51,02,DP03_0110PE,65.2
51,02,DP03_0004PE,57.4
51,02,DP03_0079PE,6.7
51,02,DP03_0107PE,5.9
51,02,DP03_0055PE,8.4
51,02,DP03_0050PE,0.2
51,02,DP03_0019PE,80.7
51,02,DP03_0121PE,11.2
51,02,DP03_0023PE,1.9
51,02,DP03_0002PE,68.9
51,02,DP03_0129PE,13.8
51,02,DP03_0034PE,6.8
51,02,DP03_0132PE,12.7
51,02,DP03_0060PE,6.7
51,02,DP03_0072PE,1.6
51,02,DP03_0119PE,6.9
51,02,DP03_0045PE,9.9
51,02,DP03_0083PE,20.6
51,02,DP03_0056PE,13.1
51,02,DP03_0108PE,12.3
51,02,DP03_0003PE,60.8
51,02,DP05_0036PE,95.5
51,02,DP05_0019PE,21.8
51,02,DP05_0080PE,5.3
51,02,DP05_0009PE,8.9
51,02,DP05_0047PE,2.9
51,02,DP05_0073PE,2.1
51,02,DP05_0066PE,1.2
51,02,DP05_0058PE,4.5
51,02,DP05_0035PE,4.5
51,02,DP05_0008PE,6.2
51,02,DP05_0024PE,13.6
51,02,DP05_0046PE,0.7
51,02,DP05_0072PE,2.7
51,02,DP05_0057PE,1.6
51,02,DP05_0067PE,7.2
51,02,DP05_0017PE,1.7
51,02,DP05_0052PE,0.1
51,02,DP05_0023PE,16.7
51,02,DP05_0079PE,0.2
51,02,DP05_0045PE,0.5
51,02,DP05_0003PE,50.0
51,02,DP05_0071PE,7.7
51,02,DP05_0060PE,0.5
51,02,DP05_0039PE,0.3
51,02,DP05_0038PE,20.0
51,02,DP05_0068PE,0.4
51,02,DP05_0030PE,43.6
51,02,DP05_0051PE,0.3
51,02,DP05_0022PE,73.8
51,02,DP05_0081PE,0.1
51,02,DP05_0044PE,5.4
51,02,DP05_0002PE,50.0
51,02,DP05_0050PE,0.4
51,02,DP05_0059PE,1.5
51,02,DP05_0069PE,2.0
51,02,DP05_0037PE,68.1
51,02,DP05_0043PE,0.0
51,02,DP05_0061PE,1.1
51,02,DP05_0021PE,78.2
51,02,DP05_0015PE,8.0
51,02,DP05_0054PE,0.0
51,02,DP05_0077PE,63.2
51,02,DP05_0005PE,6.3
51,02,DP05_0027PE,50.3
51,02,DP05_0042PE,0.0
51,02,DP05_0062PE,0.2
51,02,DP05_0031PE,56.4
51,02,DP05_0053PE,0.0
51,02,DP05_0020PE,80.5
51,02,DP05_0016PE,3.9
51,02,DP05_0078PE,19.4
51,02,DP05_0010PE,15.8
51,02,DP05_0049PE,0.4
51,02,DP05_0041PE,0.0
51,02,DP05_0056PE,0.0
51,02,DP05_0034PE,95.5
51,02,DP05_0074PE,0.3
51,02,DP05_0013PE,6.6
51,02,DP05_0075PE,2.5
51,02,DP05_0007PE,6.1
51,02,DP05_0011PE,12.2
51,02,DP05_0064PE,71.9
51,02,DP05_0048PE,0.2
51,02,DP05_0040PE,0.0
51,02,DP05_0055PE,0.0
51,02,DP05_0014PE,5.6
51,02,DP05_0076PE,92.3
51,02,DP05_0012PE,12.9
51,02,DP05_0006PE,5.9
51,02,DP05_0065PE,22.3
51,02,DP02_0112PE,11.5
53,02,DP02_0147PE,1.0
53,02,DP02_0132PE,0.4
53,02,DP02_0119PE,2.9
53,02,DP02_0111PE,81.7
53,02,DP02_0149PE,0.2
53,02,DP02_0126PE,1.0
53,02,DP02_0079PE,81.6
53,02,DP02_0131PE,17.4
53,02,DP02_0037PE,23.9
53,02,DP02_0021PE,5.5
53,02,DP02_0104PE,16.3
53,02,DP02_0003PE,26.5
53,02,DP02_0018PE,39.9
53,02,DP02_0081PE,10.7
53,02,DP02_0069PE,10.2
53,02,DP02_0146PE,0.5
53,02,DP02_0067PE,30.9
53,02,DP02_0023PE,3.1
53,02,DP02_0060PE,5.3
53,02,DP02_0148PE,1.1
53,02,DP02_0056PE,19.5
53,02,DP02_0127PE,2.6
53,02,DP02_0057PE,31.4
53,02,DP02_0044PE,31.2
53,02,DP02_0071PE,13.5
53,02,DP02_0130PE,0.7
53,02,DP02_0022PE,8.5
53,02,DP02_0105PE,44.3
53,02,DP02_0002PE,63.4
53,02,DP02_0082PE,7.0
53,02,DP02_0092PE,14.2
53,02,DP02_0089PE,47.8
53,02,DP02_0106PE,7.5
53,02,DP02_0145PE,3.7
53,02,DP02_0055PE,38.8
53,02,DP02_0134PE,11.2
53,02,DP02_0117PE,1.2
53,02,DP02_0005PE,18.6
53,02,DP02_0077PE,35.2
53,02,DP02_0128PE,10.4
53,02,DP02_0083PE,3.9
53,02,DP02_0099PE,86.8
53,02,DP02_0139PE,0.3
53,02,DP02_0091PE,1.9
53,02,DP02_0061PE,23.5
53,02,DP02_0144PE,1.4
53,02,DP02_0107PE,2.2
53,02,DP02_0084PE,3.1
53,02,DP02_0129PE,3.1
53,02,DP02_0118PE,6.2
53,02,DP02_0054PE,4.7
53,02,DP02_0133PE,0.3
53,02,DP02_0004PE,49.0
53,02,DP02_0098PE,13.2
53,02,DP02_0090PE,36.1
53,02,DP02_0020PE,26.6
53,02,DP02_0031PE,26.8
53,02,DP02_0062PE,26.8
53,02,DP02_0143PE,0.1
53,02,DP02_0029PE,11.0
53,02,DP02_0011PE,27.2
53,02,DP02_0064PE,20.8
53,02,DP02_0053PE,5.7
53,02,DP02_0032PE,49.4
53,02,DP02_0085PE,0.7
53,02,DP02_0120PE,1.5
53,02,DP02_0108PE,23.9
53,02,DP02_0026PE,50.9
53,02,DP02_0115PE,2.4
53,02,DP02_0137PE,6.8
53,02,DP02_0048PE,11.7
53,02,DP02_0142PE,3.2
53,02,DP02_0121PE,0.5
53,02,DP02_0007PE,2.4
53,02,DP02_0010PE,36.6
53,02,DP02_0063PE,10.7
53,02,DP02_0012PE,10.5
53,02,DP02_0075PE,11.4
53,02,DP02_0028PE,2.1
53,02,DP02_0033PE,1.7
53,02,DP02_0027PE,1.3
53,02,DP02_0109PE,5.7
53,02,DP02_0101PE,14.2
53,02,DP02_0116PE,4.0
53,02,DP02_0123PE,3.6
53,02,DP02_0138PE,1.9
53,02,DP02_0141PE,1.2
53,02,DP02_0034PE,7.7
53,02,DP02_0006PE,4.7
53,02,DP02_0013PE,29.1
53,02,DP02_0102PE,85.8
53,02,DP02_0009PE,5.5
53,02,DP02_0087PE,85.8
53,02,DP02_0066PE,91.9
53,02,DP02_0051PE,72.4
53,02,DP02_0045PE,8.2
53,02,DP02_0113PE,7.1
53,02,DP02_0046PE,6.3
53,02,DP02_0140PE,1.3
53,02,DP02_0124PE,0.6
53,02,DP02_0135PE,3.5
53,02,DP02_0095PE,46.8
53,02,DP02_0035PE,14.4
53,02,DP02_0014PE,27.3
53,02,DP02_0008PE,9.8
53,02,DP02_0073PE,4.3
53,02,DP02_0088PE,83.9
53,02,DP02_0094PE,53.2
53,02,DP02_0080PE,17.7
53,02,DP02_0065PE,10.2
53,02,DP02_0059PE,2.8
53,02,DP02_0050PE,59.6
53,02,DP02_0019PE,19.5
53,02,DP02_0025PE,34.7
53,02,DP02_0114PE,6.6
53,02,DP02_0047PE,5.0
53,02,DP02_0136PE,0.1
53,02,DP02_0125PE,0.4
53,02,DP04_0040PE,10.9
53,02,DP04_0114PE,8.7
53,02,DP04_0055PE,5.2
53,02,DP04_0047PE,39.3
53,02,DP04_0077PE,97.0
